GoldLabel,Premise,Hypothesis,PairID,PremiseSubj,PremiseRel,PremiseObj,HypothesisSubj,HypothesisRel,HypothesisObj
1,robins had been kept in america,animal lives in america,P847,robins,had been kept in,america,animal,lives in,america
0,gerald ford was chosen by nixon,person replaced nixon,P11612,gerald ford,was chosen by,nixon,person,replaced,nixon
0,belgium instituted proceedings against spain,european country declared war on belgium,P4781,belgium,instituted proceedings against,spain,european country,declared war on,belgium
0,the tibia has pairs of spines,bone is part of the spine,P1891,the tibia,has pairs of,spines,bone,is part of,the spine
0,the moon is the mother of lunatics,person walked on the moon,P12367,the moon,is the mother of,lunatics,person,walked on,the moon
0,peter the great deprived this monastery,person lives in a monastery,P10623,peter the great,deprived,this monastery,person,lives in,a monastery
0,virgil has imitated the odyssey,author wrote the odyssey,P1603,virgil,has imitated,the odyssey,author,wrote,the odyssey
0,a few politicians desired independence,city is packed with politicians,P2724,a few politicians,desired,independence,city,is packed with,politicians
0,the hogs are crammed with corn,animal eats corn,P229,the hogs,are crammed with,corn,animal,eats,corn
0,zeus prevailed over typhon,mythical being was the son of zeus,P6379,zeus,prevailed over,typhon,mythical being,was the son of,zeus
0,humans exhale carbon dioxide,organism requires carbon dioxide,P6619,humans,exhale,carbon dioxide,organism,requires,carbon dioxide
1,medals were won by competitors,person was awarded a medal,P12447,medals,were won by,competitors,person,was awarded,a medal
0,british missionaries established victoria,person ruled after victoria,P12201,british missionaries,established,victoria,person,ruled after,victoria
1,the whig party was opposed to slavery,political party opposed slavery,P14372,the whig party,was opposed to,slavery,political party,opposed,slavery
0,hydrogen is burned in air,chemical element is found in the air,P2348,hydrogen,is burned in,air,chemical element,is found in,the air
0,urdu has grown up in india,asian country speaks urdu,P1475,urdu,has grown up in,india,asian country,speaks,urdu
0,augustine did not treat science,person contributed to science,P7673,augustine,did not treat,science,person,contributed to,science
0,antelope are like sheep,animal hunts antelopes,P534,antelope,are like,sheep,animal,hunts,antelopes
0,jesus driving out the money changers,person followed jesus,P8420,jesus,driving out,the money changers,person,followed,jesus
0,germany annexed south africa,african country trades with germany,P138,germany,annexed,south africa,african country,trades with,germany
1,the mineral water contains milligrams of the salt,food includes salt,P5324,the mineral water,contains milligrams of,the salt,food,includes,salt
0,the parker would deal with oil,person made a fortune from oil,P10678,the parker,would deal with,oil,person,made a fortune from,oil
0,television was popular than jesus,person invented the television,P9103,television,was popular than,jesus,person,invented,the television
0,brant sailed for england,animal represents england,P1147,brant,sailed for,england,animal,represents,england
0,the stranger had bewitched the moon,person walked on the moon,P12359,the stranger,had bewitched,the moon,person,walked on,the moon
1,spain produced pesos,monetary unit is used in spain,P6224,spain,produced,pesos,monetary unit,is used in,spain
0,asura pierced the sun,deity controls the sun,P3102,asura,pierced,the sun,deity,controls,the sun
0,the united nations federated with ethiopia,african country receives help from the united nations,P96,the united nations,federated with,ethiopia,african country,receives help from,the united nations
0,philip was to secure the alps,person lives in the alps,P10484,philip,was to secure,the alps,person,lives in,the alps
0,thomas served during the war,deity is the god of war,P3207,thomas,served during,the war,deity,is the god of,war
0,oliver goldsmith was born at the hamlet,author wrote hamlet,P1612,oliver goldsmith,was born at,the hamlet,author,wrote,hamlet
0,arthur reminiscences new york,united states president came from new york,P15772,arthur,reminiscences,new york,united states president,came from,new york
0,progesterone is secreted by the ovulation,hormone causes ovulation,P5436,progesterone,is secreted by,the ovulation,hormone,causes,ovulation
0,jay cooke had established during the civil war,person fought in the civil war,P8729,jay cooke,had established during,the civil war,person,fought in,the civil war
0,churchill had told eisenhower,united states president met churchill,P15875,churchill,had told,eisenhower,united states president,met,churchill
0,science was enlisted in the service of the farmer,person contributed to science,P7679,science,was enlisted in the service of,the farmer,person,contributed to,science
0,james ii had fled to france,person was the king of france,P13379,james ii,had fled to,france,person,was the king of,france
0,the maggots descend from the plants,animal lives off plants,P930,the maggots,descend from,the plants,animal,lives off,plants
0,drake was the discoverer of california,person is the governor of california,P9994,drake,was the discoverer of,california,person,is the governor of,california
0,alexander wrote to aristotle,philosopher tutored alexander,P13957,alexander,wrote to,aristotle,philosopher,tutored,alexander
0,russia has reduced the loads,material is abundant in russia,P6055,russia,has reduced,the loads,material,is abundant in,russia
0,earthquakes are caused by winds,device measures earthquakes,P3719,earthquakes,are caused by,winds,device,measures,earthquakes
0,laws must be provided for female employees,person interprets laws,P8942,laws,must be provided for,female employees,person,interprets,laws
0,the filament can be heated to a temperature,device measures temperature,P3970,the filament,can be heated to,a temperature,device,measures,temperature
0,poland were cut off from the united states,european country is an ally of the united states,P5089,poland,were cut off from,the united states,european country,is an ally of,the united states
1,jerusalem was recaptured by saladin,ruler conquered jerusalem,P14571,jerusalem,was recaptured by,saladin,ruler,conquered,jerusalem
0,all japan was divided under governors,person controlled japan,P8000,all japan,was divided under,governors,person,controlled,japan
1,another officer has flown to the north pole,person reached the north pole,P11387,another officer,has flown to,the north pole,person,reached,the north pole
0,the student has published a history of buddhism,person is the founder of buddhism,P9898,the student,has published a history of,buddhism,person,is the founder of,buddhism
0,the kangaroo was extinct in tasmania,territory is inhabited by kangaroos,P15573,the kangaroo,was extinct in,tasmania,territory,is inhabited by,kangaroos
0,black advisers took in the white house,person works at the white house,P13626,black advisers,took in,the white house,person,works at,the white house
0,oxygen diffuses from the water,chemical element is found in water,P2408,oxygen,diffuses from,the water,chemical element,is found in,water
1,marshal tito has become a dictator,statesman became a dictator,P15163,marshal tito,has become,a dictator,statesman,became,a dictator
1,aspirin may irritate the stomach,painkiller upsets the stomach,P6634,aspirin,may irritate,the stomach,painkiller,upsets,the stomach
0,laplace would have been at an opera,person composed an opera,P7588,laplace,would have been at,an opera,person,composed,an opera
1,the cortes proceeded to draw up a constitution,person drafted the constitution,P8297,the cortes,proceeded to draw up,a constitution,person,drafted,the constitution
1,halevy was a native of paris,artist resided in paris,P1275,halevy,was a native of,paris,artist,resided in,paris
1,calcium phosphate is the constituent of the bones,chemical is essential for bones,P2126,calcium phosphate,is the constituent of,the bones,chemical,is essential for,bones
0,animals do not make good pets,animal lives off animals,P969,animals,do not make,good pets,animal,lives off,animals
1,scarlet fever may pass through the air,disease is transmitted by air,P4311,scarlet fever,may pass through,the air,disease,is transmitted by,air
1,coyotes prey on antelope,animal hunts antelopes,P537,coyotes,prey on,antelope,animal,hunts,antelopes
0,headache may be relieved by doses,disease can cause a headache,P4049,headache,may be relieved by,doses,disease,can cause,a headache
1,meningitis should be treated with antibiotics,disease requires antibiotics,P4320,meningitis,should be treated with,antibiotics,disease,requires,antibiotics
0,romania acquired from russia,european country invaded russia,P4976,romania,acquired from,russia,european country,invaded,russia
0,the herbs reminds us of the bread,plant life is used to make bread,P14300,the herbs,reminds us of,the bread,plant life,is used to make,bread
1,the mouth has a pair of mandibles,bone is part of the mouth,P1907,the mouth,has a pair of,mandibles,bone,is part of,the mouth
0,chromic acid is recognised by the color,chemical removes color,P2327,chromic acid,is recognised by,the color,chemical,removes,color
1,a single gland may secrete hormones,body part secretes hormones,P1819,a single gland,may secrete,hormones,body part,secretes,hormones
0,roosevelt then asked stalin,person succeeded stalin,P12255,roosevelt,then asked,stalin,person,succeeded,stalin
0,the american flag should protect american mariners,person designed the american flag,P8054,the american flag,should protect,american mariners,person,designed,the american flag
0,tigers do not live in africa,mammal is native to africa,P5960,tigers,do not live in,africa,mammal,is native to,africa
0,trumbull was inferior to lincoln,person assassinated lincoln,P6965,trumbull,was inferior to,lincoln,person,assassinated,lincoln
0,the remaining fleas were put with a squirrel,animal hunts squirrels,P518,the remaining fleas,were put with,a squirrel,animal,hunts,squirrels
1,the author is a recipient of award,person was given an award,P12868,the author,is a recipient of,award,person,was given,an award
0,santa anna led into texas,person is a politician from texas,P9432,santa anna,led into,texas,person,is a politician from,texas
0,the united states informed switzerland,european country is an ally of the united states,P5097,the united states,informed,switzerland,european country,is an ally of,the united states
1,president johnson was the assassin of lincoln,person murdered lincoln,P10996,president johnson,was the assassin of,lincoln,person,murdered,lincoln
1,researchers have developed a vaccine,scientist invented a vaccine,P14756,researchers,have developed,a vaccine,scientist,invented,a vaccine
1,quinine is used for the treatment of malaria,drug cures malaria,P4431,quinine,is used for the treatment of,malaria,drug,cures,malaria
1,cake is also used as a feed,food is included in a cake,P5361,cake,is also used as,a feed,food,is included in,a cake
1,france sold to south africa,african country trades with france,P179,france,sold to,south africa,african country,trades with,france
0,belgium was annexed to france,european country declared war on belgium,P4765,belgium,was annexed to,france,european country,declared war on,belgium
0,a metal is observed under a microscope,device is made of metal,P3535,a metal,is observed under,a microscope,device,is made of,metal
0,the queen only acts as mistress,person gave birth to the queen,P8795,the queen,only acts as,mistress,person,gave birth to,the queen
1,computers can do calculations,process is carried out by a computer,P14442,computers,can do,calculations,process,is carried out by,a computer
0,water is pumped through a 2 in,chemical element is found in water,P2485,water,is pumped through,a 2 in,chemical element,is found in,water
0,sweet oranges were taken to europe,plant life is native to europe,P14167,sweet oranges,were taken to,europe,plant life,is native to,europe
1,the young birds are fed with insects,animal eats insects,P341,the young birds,are fed with,insects,animal,eats,insects
1,the athanasius was seated on the throne of egypt,deity was worshiped in egypt,P3423,the athanasius,was seated on the throne of,egypt,deity,was worshiped in,egypt
0,the prince is at the foot of the alps,person lives in the alps,P10500,the prince,is at the foot of,the alps,person,lives in,the alps
0,lesotho is entirely surrounded by africa,african country is the largest in africa,P89,lesotho,is entirely surrounded by,africa,african country,is the largest in,africa
0,that old woman wants to take the bread,plant life is used to make bread,P14289,that old woman,wants to take,the bread,plant life,is used to make,bread
0,freeman teaches at the university of texas,person is a politician from texas,P9499,freeman,teaches at the university of,texas,person,is a politician from,texas
1,japan was occupied under macarthur,person controlled japan,P7909,japan,was occupied under,macarthur,person,controlled,japan
0,mammals are parasitized by the larvae,animal is defined as a mammal,P659,mammals,are parasitized by,the larvae,animal,is defined as,a mammal
0,the steamer carried to england,animal represents england,P1142,the steamer,carried to,england,animal,represents,england
0,the tyrant retired to babylon,ruler conquered babylon,P14547,the tyrant,retired to,babylon,ruler,conquered,babylon
0,rommel was at the gates of egypt,person ruled egypt,P11933,rommel,was at the gates of,egypt,person,ruled,egypt
0,the senators knew him as the minister,person appoints ministers,P6864,the senators,knew him as,the minister,person,appoints,ministers
0,jesus was of the tribe of judah,person followed jesus,P8354,jesus,was of the tribe of,judah,person,followed,jesus
1,verdi remained in paris,artist resided in paris,P1289,verdi,remained in,paris,artist,resided in,paris
0,the surface is exposed to the current,device measures current,P3915,the surface,is exposed to,the current,device,measures,current
0,the chordates include the vertebrates,animal is not a vertebrate,P719,the chordates,include,the vertebrates,animal,is not,a vertebrate
0,the steel is stiffer than the wood,device is made of steel,P3620,the steel,is stiffer than,the wood,device,is made of,steel
1,leukemia can present with fever,disease causes fever,P4098,leukemia,can present with,fever,disease,causes,fever
0,marseilles is the friend of the mountain,city is located near mountains,P2649,marseilles,is the friend of,the mountain,city,is located near,mountains
0,henry viii made with howard,person ruled after henry viii,P12100,henry viii,made with,howard,person,ruled after,henry viii
0,meat are inspected by sanitary officers,worker prepares meat,P16270,meat,are inspected by,sanitary officers,worker,prepares,meat
0,the israelites were dispersed throughout assyria,person ruled assyria,P12034,the israelites,were dispersed throughout,assyria,person,ruled,assyria
0,luke begins with jesus,person followed jesus,P8392,luke,begins with,jesus,person,followed,jesus
0,gregory feared at sea,deity rules the sea,P3200,gregory,feared at,sea,deity,rules,the sea
0,newton wished to the law,subject field was studied by newton,P15190,newton,wished to,the law,subject field,was studied by,newton
0,vervain advised to go to america,plant life is native to america,P14134,vervain,advised to go to,america,plant life,is native to,america
0,advertisers spent on television,person invented the television,P9041,advertisers,spent on,television,person,invented,the television
0,cavendish is returned from france,person was the king of france,P13357,cavendish,is returned from,france,person,was the king of,france
0,the carbon dioxide diffuses into the blood cell,chemical is essential for blood cells,P2110,the carbon dioxide,diffuses into,the blood cell,chemical,is essential for,blood cells
0,the liberator to retreat from victoria,person ruled after victoria,P12123,the liberator,to retreat from,victoria,person,ruled after,victoria
0,adults complain about the government,person is employed by the government,P9691,adults,complain about,the government,person,is employed by,the government
0,tannic acid is a powder of a color,chemical removes color,P2266,tannic acid,is a powder of,a color,chemical,removes,color
0,headaches were followed by further doses,disease can cause a headache,P4051,headaches,were followed by,further doses,disease,can cause,a headache
1,polk then ordered troops,united states president committed troops,P15838,polk,then ordered,troops,united states president,committed,troops
0,rice is shipped to china,asian country exports rice,P1324,rice,is shipped to,china,asian country,exports,rice
0,the pentecost occurred after the passover,calendar day is the start of passover,P1967,the pentecost,occurred after,the passover,calendar day,is the start of,passover
0,gauguin had left paris,artist resided in paris,P1264,gauguin,had left,paris,artist,resided in,paris
1,the elephant is a native of asia,continent is home to elephants,P3059,the elephant,is a native of,asia,continent,is home to,elephants
0,lincoln interrupted the judge,person murdered lincoln,P10993,lincoln,interrupted,the judge,person,murdered,lincoln
1,chlorpromazine can be used for pain,chemical helps reduce pain,P2099,chlorpromazine,can be used for,pain,chemical,helps reduce,pain
0,china will negotiate with capitalists,person controlled china,P7692,china,will negotiate with,capitalists,person,controlled,china
1,nigeria is the giant of africa,african country is the largest in africa,P61,nigeria,is the giant of,africa,african country,is the largest in,africa
0,the missionary is something besides a minister,person appoints ministers,P6746,the missionary,is something besides,a minister,person,appoints,ministers
0,rumania had to cede to russia,european country invaded russia,P4972,rumania,had to cede to,russia,european country,invaded,russia
0,the creeks have taken refuge in florida,person is the governor of florida,P10151,the creeks,have taken refuge in,florida,person,is the governor of,florida
0,stalin had emerged as the leader,person succeeded stalin,P12326,stalin,had emerged as,the leader,person,succeeded,stalin
0,the soviet union is turning out scientists,person was the leader of the soviet union,P13491,the soviet union,is turning out,scientists,person,was the leader of,the soviet union
1,individualist is often the hero,person became a hero,P7242,individualist,is often,the hero,person,became,a hero
1,the south pole was reached by a party,person reached the south pole,P11404,the south pole,was reached by,a party,person,reached,the south pole
1,claws are present in all mammals,animal has claws,P423,claws,are present in,all mammals,animal,has,claws
0,a current will be induced in the secondary winding,device measures current,P3922,a current,will be induced in,the secondary winding,device,measures,current
0,these holy men prevailed with the queen,person gave birth to the queen,P8846,these holy men,prevailed with,the queen,person,gave birth to,the queen
0,mammals are unique among vertebrates,animal is defined as a mammal,P638,mammals,are unique among,vertebrates,animal,is defined as,a mammal
0,lincoln was born of poor parents,person assassinated lincoln,P6936,lincoln,was born of,poor parents,person,assassinated,lincoln
1,any baboons are alive in africa,mammal is native to africa,P5940,any baboons,are alive in,africa,mammal,is native to,africa
0,belgium is free as switzerland,european country borders switzerland,P4753,belgium,is free as,switzerland,european country,borders,switzerland
0,hitler had invaded the soviet union,person was the leader of the soviet union,P13473,hitler,had invaded,the soviet union,person,was the leader of,the soviet union
0,hormones are metabolized in the liver,body part secretes hormones,P1809,hormones,are metabolized in,the liver,body part,secretes,hormones
0,peter remained in jerusalem,deity was worshiped in jerusalem,P3446,peter,remained in,jerusalem,deity,was worshiped in,jerusalem
1,the mother embraced her oscar,person won an oscar,P13590,the mother,embraced,her oscar,person,won,an oscar
0,jesus was not nor was an ascetic,person followed jesus,P8427,jesus,was not nor was,an ascetic,person,followed,jesus
0,this metal ascends to the surface,device is made of metal,P3564,this metal,ascends to,the surface,device,is made of,metal
0,america possessed elephants,mammal is native to america,P5967,america,possessed,elephants,mammal,is native to,america
1,this preparation soon became a medicine,material is used in medicine,P6102,this preparation,soon became,a medicine,material,is used in,medicine
1,viruses are known to cause leukemia,disease is caused by a virus,P4213,viruses,are known to cause,leukemia,disease,is caused by,a virus
1,believers are the children of abraham,person is the son of abraham,P10324,believers,are the children of,abraham,person,is the son of,abraham
0,a band is common in a tradesman,person plays in a band,P11235,a band,is common in,a tradesman,person,plays in,a band
0,herodotus observed in egypt,person ruled egypt,P11924,herodotus,observed in,egypt,person,ruled,egypt
0,weed was then sent to europe,plant life is native to europe,P14176,weed,was then sent to,europe,plant life,is native to,europe
1,spain entered the european union,european country is part of the european union,P5114,spain,entered,the european union,european country,is part of,the european union
0,the jewish priests have brought jesus,person followed jesus,P8433,the jewish priests,have brought,jesus,person,followed,jesus
0,china is freer than mongolia,asian country is a neighbor of china,P1355,china,is freer than,mongolia,asian country,is a neighbor of,china
0,the geographer was a native of egypt,person ruled egypt,P11979,the geographer,was a native of,egypt,person,ruled,egypt
0,lincoln was married to hanks,person murdered lincoln,P10947,lincoln,was married to,hanks,person,murdered,lincoln
0,the seminoles to leave florida,person is the governor of florida,P10206,the seminoles,to leave,florida,person,is the governor of,florida
0,victoria raised to the rank of laureate,person ruled after victoria,P12198,victoria,raised to the rank of,laureate,person,ruled after,victoria
0,britain would have been the objector,person ruled britain,P11784,britain,would have been,the objector,person,ruled,britain
0,morphine is found in the stomach,painkiller upsets the stomach,P6632,morphine,is found in,the stomach,painkiller,upsets,the stomach
0,prophylactic antibiotics do not prevent infections,drug cures infections,P4402,prophylactic antibiotics,do not prevent,infections,drug,cures,infections
0,finland allied itself with germany,european country declared war on germany,P4838,finland,allied itself with,germany,european country,declared war on,germany
0,spencer were in favour of government,philosopher questioned the government,P13940,spencer,were in favour of,government,philosopher,questioned,the government
0,the magnet should be mounted on a wood,device is made of wood,P3665,the magnet,should be mounted on,a wood,device,is made of,wood
0,brisbane returned to the united states,city is the largest in the united states,P2852,brisbane,returned to,the united states,city,is the largest in,the united states
0,henry viii felt like princes,person was divorced from henry viii,P12834,henry viii,felt like,princes,person,was divorced from,henry viii
0,kennedy was administered by chief warren,person replaced kennedy,P11517,kennedy,was administered by,chief warren,person,replaced,kennedy
0,a government chimed in hume,philosopher questioned the government,P13942,a government,chimed in,hume,philosopher,questioned,the government
0,men ran to the taxi,person owns a taxi,P11099,men,ran to,the taxi,person,owns,a taxi
0,the british sent to north america,continent was ruled by the british,P3086,the british,sent to,north america,continent,was ruled by,the british
0,the animals had gone except jackals,animal lives off animals,P1069,the animals,had gone except,jackals,animal,lives off,animals
0,the catholic church was increased from ireland,location is the capital of the catholic church,P5788,the catholic church,was increased from,ireland,location,is the capital of,the catholic church
1,vegetables are the sources of vitamins,plant life contains vitamins,P14033,vegetables,are the sources of,vitamins,plant life,contains,vitamins
0,wainwright left england for france,person was the king of france,P13376,wainwright,left england for,france,person,was the king of,france
0,these high surfaces are raised in temperature,device measures temperature,P3934,these high surfaces,are raised in,temperature,device,measures,temperature
0,britain recognized the independence of nepal,asian country trades with britain,P1547,britain,recognized the independence of,nepal,asian country,trades with,britain
0,oswald did not shoot kennedy,person replaced kennedy,P11428,oswald,did not shoot,kennedy,person,replaced,kennedy
0,the owners carried in the telegraph,person invented the telegraph,P9312,the owners,carried in,the telegraph,person,invented,the telegraph
0,the black fly is at the bottom of the scale,animal is covered in scales,P582,the black fly,is at the bottom of,the scale,animal,is covered in,scales
0,the americans was signed by george bush,person beat george bush,P7084,the americans,was signed by,george bush,person,beat,george bush
1,arizona was purchased from mexico,state was taken from mexico,P15160,arizona,was purchased from,mexico,state,was taken from,mexico
0,television owes a debt to the indian,person invented the television,P9075,television,owes a debt to,the indian,person,invented,the television
0,gandhi received back from america,person was born in america,P12621,gandhi,received back from,america,person,was born in,america
0,patriots suffered in new york,person is a politician from new york,P9523,patriots,suffered in,new york,person,is a politician from,new york
0,carmichael is little known in america,person was born in america,P12564,carmichael,is little known in,america,person,was born in,america
0,a few bushmen survive in australia,person discovered australia,P8167,a few bushmen,survive in,australia,person,discovered,australia
0,tobacco can lead to cancer,drug kills cancer,P4535,tobacco,can lead to,cancer,drug,kills,cancer
0,mineral oils preserve the stain,chemical removes stains,P2218,mineral oils,preserve,the stain,chemical,removes,stains
0,the quetzalcoatl came from the land of the sun,deity controls the sun,P3106,the quetzalcoatl,came from the land of,the sun,deity,controls,the sun
1,germany signed a pact with russia,european country is an ally of russia,P5021,germany,signed a pact with,russia,european country,is an ally of,russia
0,the wet thermometer will register a temperature,device measures temperature,P3948,the wet thermometer,will register,a temperature,device,measures,temperature
0,lincoln discussed at the white house,person works at the white house,P13616,lincoln,discussed at,the white house,person,works at,the white house
0,the operas played before elizabeth,person composed an opera,P7508,the operas,played before,elizabeth,person,composed,an opera
1,james monroe arrived at paris,united states president traveled to paris,P15908,james monroe,arrived at,paris,united states president,traveled to,paris
0,a woman caused the loss of korea,person ruled korea,P11687,a woman,caused the loss of,korea,person,ruled,korea
0,the virgin was the greatest of all queens,person gave birth to the queen,P8816,the virgin,was the greatest of,all queens,person,gave birth to,the queen
0,awards were made in favor of the claimants,person was given an award,P12874,awards,were made in favor of,the claimants,person,was given,an award
0,nsaids may cause side effects,symptom can be treated with nsaids,P15210,nsaids,may cause,side effects,symptom,can be treated with,nsaids
0,a award is presented by the prime minister,person was given an award,P12922,a award,is presented by,the prime minister,person,was given,an award
0,buchanan left it to lincoln,person murdered lincoln,P10933,buchanan,left it to,lincoln,person,murdered,lincoln
0,a engine was made in new york,vehicle flies to new york,P16069,a engine,was made in,new york,vehicle,flies to,new york
1,many fishes eat quantities of insects,animal eats insects,P369,many fishes,eat quantities of,insects,animal,eats,insects
1,a battle had been fought between the mexicans,person fought in a battle,P8623,a battle,had been fought between,the mexicans,person,fought in,a battle
0,the virgin worshipped by saints,person became a saint,P7213,the virgin,worshipped by,saints,person,became,a saint
0,arabs cut off oil,person made a fortune from oil,P10682,arabs,cut off,oil,person,made a fortune from,oil
0,nobody needs to be a hero,person became a hero,P7330,nobody,needs to be,a hero,person,became,a hero
0,the saint had reappeared in the american philosopher,person became a saint,P7193,the saint,had reappeared in,the american philosopher,person,became,a saint
0,the symphony was introduced by stokowski,person composed a symphony,P7466,the symphony,was introduced by,stokowski,person,composed,a symphony
0,temperature was maintained with a heating pad,device measures temperature,P3935,temperature,was maintained with,a heating pad,device,measures,temperature
0,paul journeyed to jerusalem,deity was worshiped in jerusalem,P3441,paul,journeyed to,jerusalem,deity,was worshiped in,jerusalem
0,lincoln recognized as the government of virginia,united states president was born in virginia,P16027,lincoln,recognized as the government of,virginia,united states president,was born in,virginia
0,the communists showed during the civil war,person fought in the civil war,P8697,the communists,showed during,the civil war,person,fought in,the civil war
1,typhus is transmitted by lice,disease is transferred by lice,P4264,typhus,is transmitted by,lice,disease,is transferred by,lice
0,haydn has not written operas,person composed an opera,P7541,haydn,has not written,operas,person,composed,an opera
0,jefferson sent a delegation to paris,united states president traveled to paris,P15916,jefferson,sent a delegation to,paris,united states president,traveled to,paris
0,indra seeks to war,deity is the god of war,P3238,indra,seeks to,war,deity,is the god of,war
0,hormones are degraded in the liver,body part secretes hormones,P1824,hormones,are degraded in,the liver,body part,secretes,hormones
0,the maharajah turned and watched the battle,person fought in a battle,P8588,the maharajah,turned and watched,the battle,person,fought in,a battle
1,massachusetts were the members of this union,state was part of the union,P15083,massachusetts,were the members of,this union,state,was part of,the union
0,the general pike threw metal,device is made of metal,P3495,the general pike,threw,metal,device,is made of,metal
1,picasso remained in paris,artist resided in paris,P1247,picasso,remained in,paris,artist,resided in,paris
0,the hero was being attacked by a policeman,person became a hero,P7312,the hero,was being attacked by,a policeman,person,became,a hero
0,stalin was now the leader,person succeeded stalin,P12289,stalin,was now,the leader,person,succeeded,stalin
0,the cattle will eat these fish,solid food is produced from cattle,P14929,the cattle,will eat,these fish,solid food,is produced from,cattle
0,madison used to save the constitution,person drafted the constitution,P8194,madison,used to save,the constitution,person,drafted,the constitution
0,italy did not enter the great war,european country started the great war,P5233,italy,did not enter,the great war,european country,started,the great war
0,the lady did it with a band,person plays in a band,P11131,the lady,did it with,a band,person,plays in,a band
0,the ancestors did not believe in this constitution,person drafted the constitution,P8225,the ancestors,did not believe in,this constitution,person,drafted,the constitution
0,african marxists have repudiated communism,person is associated with communism,P9634,african marxists,have repudiated,communism,person,is associated with,communism
1,elements may have reached america,natural phenomenon is common to america,P6435,elements,may have reached,america,natural phenomenon,is common to,america
0,madison declared war against britain,person ruled britain,P11806,madison,declared war against,britain,person,ruled,britain
0,tax is payable to the commissioner,person proposed more tax,P11264,tax,is payable to,the commissioner,person,proposed,more tax
0,abraham carried it to crawford,person is the son of abraham,P10309,abraham,carried it to,crawford,person,is the son of,abraham
0,islam commands on all unbelievers,person is the founder of islam,P9861,islam,commands on,all unbelievers,person,is the founder of,islam
0,roosevelt sent a message to hirohito,person succeeded hirohito,P12353,roosevelt,sent a message to,hirohito,person,succeeded,hirohito
0,lincoln felt the need of a adviser,person assassinated lincoln,P7009,lincoln,felt the need of,a adviser,person,assassinated,lincoln
0,the oracles were and looked for the hero,person became a hero,P7236,the oracles,were and looked for,the hero,person,became,a hero
0,korea will send envoys,person ruled korea,P11654,korea,will send,envoys,person,ruled,korea
0,the jews do not keep the sabbath,calendar day is a holiday for jews,P1924,the jews,do not keep,the sabbath,calendar day,is a holiday for,jews
0,water is flowing through a 2 in,chemical element is found in water,P2484,water,is flowing through,a 2 in,chemical element,is found in,water
0,johnny would never touch meat,worker prepares meat,P16284,johnny,would never touch,meat,worker,prepares,meat
0,the reverend father may buy the steel,person became rich from steel,P7375,the reverend father,may buy,the steel,person,became rich from,steel
0,lincoln had gripped graham,person murdered lincoln,P10965,lincoln,had gripped,graham,person,murdered,lincoln
0,the traveller may leave new york,person is a politician from new york,P9567,the traveller,may leave,new york,person,is a politician from,new york
0,fleas are destitute of wings,animal has wings,P457,fleas,are destitute of,wings,animal,has,wings
0,the dutch captured in brazil,language is spoken in brazil,P5576,the dutch,captured in,brazil,language,is spoken in,brazil
0,napoleon wished to marry the queen,person gave birth to the queen,P8841,napoleon,wished to marry,the queen,person,gave birth to,the queen
0,the prisoners were carried to new york,person is a politician from new york,P9532,the prisoners,were carried to,new york,person,is a politician from,new york
0,jerusalem was the city of saladin,ruler conquered jerusalem,P14575,jerusalem,was the city of,saladin,ruler,conquered,jerusalem
0,great generals do not fight battles,person fought in a battle,P8566,great generals,do not fight,battles,person,fought in,a battle
0,the useless irons fell into the water,chemical element is found in water,P2413,the useless irons,fell into,the water,chemical element,is found in,water
0,the pharisees challenged jesus,person followed jesus,P8375,the pharisees,challenged,jesus,person,followed,jesus
0,russia has suffered at the hands of england,european country borders russia,P4706,russia,has suffered at the hands of,england,european country,borders,russia
0,the emperor recrossed the alps,person lives in the alps,P10470,the emperor,recrossed,the alps,person,lives in,the alps
0,madison suspended with britain,united states president made peace with britain,P15853,madison,suspended with,britain,united states president,made peace with,britain
0,the federalists were the party of america,person was born in america,P12606,the federalists,were the party of,america,person,was born in,america
0,the government to catch the marauders,person is employed by the government,P9735,the government,to catch,the marauders,person,is employed by,the government
0,patrick said nodding at the television,person invented the television,P9050,patrick,said nodding at,the television,person,invented,the television
0,jesus look upon a little child,person followed jesus,P8340,jesus,look upon,a little child,person,followed,jesus
0,the labourers lived on the off clothes,worker makes clothes,P16181,the labourers,lived on,the off clothes,worker,makes,clothes
0,athena is also goddess,deity is the husband of athena,P3257,athena,is also,goddess,deity,is the husband of,athena
0,this symphony is dedicated to the memory of liszt,person composed a symphony,P7501,this symphony,is dedicated to the memory of,liszt,person,composed,a symphony
0,peace was not restored to europe,international organization promotes peace,P5484,peace,was not restored to,europe,international organization,promotes,peace
0,this plant has a effect on the camels,animal lives off plants,P955,this plant,has a effect on,the camels,animal,lives off,plants
0,the bombs plunged into the sand,material is used in bombs,P6088,the bombs,plunged into,the sand,material,is used in,bombs
0,britain remarked a wise observer,person ruled britain,P11840,britain,remarked,a wise observer,person,ruled,britain
0,austin introduced into texas,territory is bigger than texas,P15336,austin,introduced into,texas,territory,is bigger than,texas
0,zachary taylor was sent to texas,united states president came from texas,P15824,zachary taylor,was sent to,texas,united states president,came from,texas
0,a liberal epoch was due in america,calendar day is celebrated in america,P1935,a liberal epoch,was due in,america,calendar day,is celebrated in,america
0,fever is another name for dengue,disease causes fever,P4097,fever,is another name for,dengue,disease,causes,fever
