GoldLabel,Premise,Hypothesis,PairID,PremiseSubj,PremiseRel,PremiseObj,HypothesisSubj,HypothesisRel,HypothesisObj
neutral,Two men wearing sandals walking.,Two men are walking towards the beach.,187907408.jpg#4r5n,Two men,wearing,sandals walking,Two men,are walking,towards the beach
entailment,Two young boys riding a bicycle.,Boys are riding a bicycle.,4697344340.jpg#3r1e,Two young boys,riding,a bicycle,Boys,are riding,a bicycle
contradiction,Small boy laying on wooden floor.,A boy is walking to school.,4455065396.jpg#4r1c,Small boy,laying,on wooden floor,A boy,is walking,to school
neutral,Two dogs run in a field.,Some dachshunds chase after a ball.,3510219078.jpg#4r1n,Two dogs,run,in a field,Some dachshunds,chase,after a ball
contradiction,A dog running in the surf.,Dog eating pedigree,3640020134.jpg#4r3c,A dog,running,in the surf,Dog,eating,pedigree
contradiction,A little girl buried in the sand.,She is coloring at the table,3730011701.jpg#3r1c,A little girl,buried,in the sand,She,is coloring,at the table
entailment,A football player kicks the ball.,A member of a sports team playing a game.,241347460.jpg#4r1e,A football player,kicks,the ball,a sports team,playing,a game
entailment," ""Oro perhaps?""Drew counter-questioned.",Drew was asking a question.,7917e,Oro perhaps,counter-questioned,Drew,Drew,was asking,a question
neutral,A dog runs through the grass.,The dog is chasing a cat.,2565237642.jpg#4r6n,A dog,runs,through the grass,The dog,is chasing,a cat
entailment,A little girl learning to dance.,A little girl is practicing a dance,2104091463.jpg#4r5e,A little girl,learning,to dance,A little girl,is practicing,a dance
neutral,B Is for Bowling.,Bowling is a B word.,20678n,B,Is,for Bowling,Bowling,is,a B word
neutral,Several young Asians relaxing on a street.,The young asians are female.,244526389.jpg#4r1n,Several young Asians,relaxing,on a street,The young asians,are,female
entailment,Two women holding small flyers.,Two women are holding pieces of paper.,4879978524.jpg#4r1e,Two women,holding,small flyers,Two women,are holding,pieces of paper
entailment,Person landing a yellow hanglider.,Person landing a hanglider,265223847.jpg#3r1e,Person,landing,a yellow hanglider,Person,landing,a hanglider
contradiction,dogs playing in a stream,Dogs are swimming in a stream,2878272032.jpg#4r1c,dogs,playing,in a stream,Dogs,are swimming,in a stream
contradiction,A large dog licking its nose.,A dog is licking its balls.,3383491811.jpg#2r2c,A large dog,licking,its nose,A dog,is licking,its balls
entailment,A street map is a must.,A street map is necessary. ,47929e,A street map,is,a must,A street map,is,necessary
neutral,A bicyclist is waving as he rides.,The person is riding a red bicycle.,7987822237.jpg#4r1n,A bicyclist,is waving,as he rides,The person,is riding,a red bicycle
contradiction,A yellow taxi crossing a large bridge.,A bicyclist drives up a mountain.,4662948361.jpg#3r1c,A yellow taxi,crossing,a large bridge,A bicyclist,drives,up a mountain
contradiction,Two people ride the train.,The people are riding in a car,295729735.jpg#4r3c,Two people,ride,the train,The people,are riding,in a car
entailment,Two white dogs are running on the grass.,Two dogs are outside.,2165459064.jpg#2r1e,Two white dogs,are running,on the grass,Two dogs,are,outside
entailment,Five men are playing soccer.,The men are playing a sport.,5658127907.jpg#4r1e,Five men,are playing,soccer,The men,are playing,a sport
entailment,A woman playing billiards.,A person is involved in a game.,7252197964.jpg#4r1e,A woman,playing,billiards,A person,is involved,in a game
neutral,Her current favorite is Audrey Seville.,Many people's favorite is Audrey Seville.,100449n,Her current favorite,is,Audrey Seville,Many people's favorite,is,Audrey Seville
entailment,Clay pots are being molded by hand.,Someone is molding a clay pot.,2355358070.jpg#4r1e,Clay pots,are being molded,by hand,Someone,is molding,a clay pot
neutral,Two men dressed as white swans.,the men are young,2088052469.jpg#4r1n,Two men,dressed,as white swans,the men,are,young
contradiction,An unhappy woman walks down the street.,The woman can not stop smiling!,2844654521.jpg#4r1c,An unhappy woman,walks,down the street,The woman,can not stop,smiling
contradiction,Cute little kids pretending to get married.,Two kids are beating each other up.,7425257042.jpg#4r1c,Cute little kids,pretending,to get married,Two kids,are beating up,each other
contradiction,Blond-haired woman taking a photo.,The woman is a brunette.,4953342723.jpg#3r1c,Blond-haired woman,taking,a photo,The woman,is,a brunette
entailment,Two mountain climbers are smiling on the mountainside.,Two mountain climbers are outdoors.,2069279767.jpg#2r1e,Two mountain climbers,are smiling,on the mountainside,Two mountain climbers,are,outdoors
contradiction,The kid is playing hopscotch.,A kid is jumping rope.,2366643786.jpg#4r1c,The kid,is playing,hopscotch,A kid,is jumping,rope
neutral,Two women giving a musical performance.,The women are playing the piano,2365727980.jpg#3r1n,Two women,giving,a musical performance,The women,are playing,the piano
entailment,Someone rebuilding this structure.,A person rebuilds a structure.,5929638308.jpg#4r1e,Someone,rebuilding,this structure,A person,rebuilds,a structure
neutral,Two individuals are standing near a chalkboard.,They are in a school.,841397013.jpg#3r1n,Two individuals,are standing,near a chalkboard,They,are,in a school
entailment,The little boy is wearing a blue bandanna.,boy wears bandana,2657301826.jpg#4r1e,The little boy,is wearing,a blue bandanna,boy,wears,bandana
contradiction,A white dog runs on a beach.,The dog is black.,878758390.jpg#4r1c,A white dog,runs,on a beach,The dog,is,black
neutral,Several girls are playing darts.,Girls are playing electronic darts.,1405005999.jpg#4r1n,Several girls,are playing,darts,Girls,are playing,electronic darts
entailment,A man sleeping under a window.,A man is asleep.,4893568355.jpg#4r1e,A man,sleeping,under a window,A man,is,asleep
entailment,Guy playing college basketball.,The guy is in college,6475050767.jpg#4r1e,Guy,playing,college basketball,The guy,is,in college
contradiction,Two females jump off of swings.,the birds were short necked,3666324102.jpg#2r1c,Two females,jump,off of swings,the birds,were,short necked
neutral,A bearded man is playing the drums.,Travis Barker grew a beard.,3970654225.jpg#4r1n,A bearded man,is playing,the drums,Travis Barker,grew,a beard
contradiction,A man has dreadlocks.,A man is bald,3275627207.jpg#4r1c,A man,has,dreadlocks,A man,is,bald
entailment,Girls fighting on karate competition.,Girls are fighting karate.,3697456750.jpg#3r1e,Girls,fighting,on karate competition,Girls,are fighting,karate
entailment,Two young women sit on a bed.,Two adolescents are on a bed.,3279988814.jpg#4r1e,Two young women,sit,on a bed,Two adolescents,are,on a bed
contradiction,I remembered why.,I forgot why.,42209c,I,remembered,why,I,forgot,why
entailment,An older gentleman prepares to hit a golf ball.,a man is golfing,4677521690.jpg#3r1e,An older gentleman,prepares to hit,a golf ball,a man,is,golfing
neutral,A nurse speaks to the crowd.,The nurse is speaking to the patients.,7036494665.jpg#4r1n,A nurse,speaks,to the crowd,The nurse,is speaking,to the patients
neutral,A fat kid is floating on pool noodles.,The kid is wearing swim trunks,4783872965.jpg#4r1n,A fat kid,is floating,on pool noodles,The kid,is wearing,swim trunks
neutral,A warehouse manager assisting an employee.,The manager is encouraging his slow employee.,1010087623.jpg#3r2n,A warehouse manager,assisting,an employee,The manager,is encouraging,his slow employee
entailment,A shirtless man is working on a roof.,The man is working on a roof.,2845006899.jpg#2r1e,A shirtless man,is working,on a roof,The man,is working,on a roof
neutral,4 older men playing hacky sack.,The men are outside.,3490607174.jpg#4r1n,4 older men,playing,hacky sack,The men,are,outside
neutral,Kids are playing video games.,Kids are playing Grand Theft Auto.,2631799914.jpg#4r1e,Kids,are playing,video games,Kids,are playing,Grand Theft Auto
contradiction,Dancers perform on stage.,The dancers are practicing at home.,3359865417.jpg#4r1c,Dancers,perform,on stage,The dancers,are practicing,at home
neutral,A cheerleading squad participates in a competition.,The cheer squad will win the competition.,3604872775.jpg#4r1n,A cheerleading squad,participates,in a competition,The cheer squad,will win,the competition
contradiction,Cheerleaders are practicing pyramid routines.,The cheerleaders are running around outside.,7959598848.jpg#4r5c,Cheerleaders,are practicing,pyramid routines,The cheerleaders,are running,around outside
neutral,Male riding a racing bicycle.,A boy is racing his brother.,8004090394.jpg#4r1n,Male,riding,a racing bicycle,A boy,is racing,his brother
neutral,military guys marching for the crowds.,Soldiers marching holding guns.,7012337521.jpg#4r1n,military guys,marching,for the crowds,Soldiers,marching holding,guns
contradiction,The officer is standing near a bush.,The officer is sitting on the bench.,2465114852.jpg#3r1c,The officer,is standing,near a bush,The officer,is sitting,on the bench
contradiction,Two girls walking through an alley.,Two girls are eating dinner.,4610000381.jpg#4r5c,Two girls,walking,through an alley,Two girls,are eating,dinner
entailment,"Good, said San'doro.",San'doro said it was good.,91712e,Good,said,San'doro,it,was,good
neutral,People sitting at a bar.,They are drinking beer.,4819349895.jpg#4r1n,People,sitting,at a bar,They,are drinking,beer
entailment,A man is standing on a rope.,A person is on a rope.,471159272.jpg#4r1e,A man,is standing,on a rope,A person,is,on a rope
entailment,A girl is playing on a swing.,A girl is on the swing.,3656225270.jpg#4r1e,A girl,is playing,on a swing,A girl,is,on the swing
entailment,I have thought of something ,I have an idea,44025e,I,have thought,of something,I,have,an idea
contradiction,An asian family is waiting at an airport.,The family is from Argentina.,4801764348.jpg#4r1c,An asian family,is waiting,at an airport,The family,is,from Argentina
entailment,I awaited the right time.,I waited until the time was right.,78656e,I,awaited,the right time,the time,was,right
neutral,"Two boys wearing costumes, playing with swords.",The two boys are dressing for Halloween.,7057098661.jpg#3r1n,Two boys,wearing costumes playing,with swords,The two boys,are dressing,for Halloween
entailment,The person is in constructing work.,The person works with his hands,38130652.jpg#3r1e,The person,is,in constructing work,The person,works,with his hands
entailment,I guess I know that.,I suppose I am aware of that.,123560e,I,guess,I know that,I,am,aware of that
contradiction,a man walking down an alleyway,A girl is doing jumping jacks.,134973484.jpg#4r2c,a man,walking,down an alleyway,A girl,is doing,jumping jacks
contradiction,a lone surfer riding a huge wave.,The man is on a couch.,3046190891.jpg#4r1c,a lone surfer,riding,a huge wave,The man,is,on a couch
entailment,A black dog walks through some water.,there is a dog getting wet,1357753846.jpg#2r3e,A black dog,walks,through some water,a dog,getting,wet
entailment,The enemy was right behind.,The people behind were not friendly. ,70835e,The enemy,was,right behind,The people behind,were not,friendly
entailment,A Caucasian male is playing the violin.,A white man is playing violin.,4823779752.jpg#4r1e,A Caucasian male,is playing,the violin,A white man,is playing,violin
neutral,Two men are jogging in shorts.,The men are running in a race.,6813886436.jpg#4r1n,Two men,are jogging,in shorts,The men,are running,in a race
entailment,Three friends enjoying the water.,Three friends are in the water.,1504104816.jpg#3r1e,Three friends,enjoying,the water,Three friends,are,in the water
entailment,Two children are playing on a playground.,Kids are playing in outdoor,2371201464.jpg#3r1e,Two children,are playing,on a playground,Kids,are playing,in outdoor
entailment,Men standing on a railing.,Men are near a railing,1297871927.jpg#4r1e,Men,standing,on a railing,Men,are,near a railing
neutral,A bikers flips upside down.,A biker is doing tricks.,2765029348.jpg#4r1n,A bikers,flips,upside down,A biker,is doing,tricks
neutral,Two children playing in a lake,The children are playing in water.,2189995738.jpg#4r1n,Two children,playing,in a lake,The children,are playing,in water
contradiction,A dirt biker rides down a trail.,A mountain biker rides down a trail.,3607489370.jpg#4r1c,A dirt biker,rides,down a trail,A mountain biker,rides,down a trail
neutral,A black dog running through water.,The dog has fluffy fur.,1470132731.jpg#4r1n,A black dog,running,through water,The dog,has,fluffy fur
neutral,A young girl jumping at a beach.,A girl playing at the beach.,3051744372.jpg#4r1n,A young girl,jumping,at a beach,A girl,playing,at the beach
neutral,A child playing in some leaves.,The child is a boy.,2972864304.jpg#4r1n,A child,playing,in some leaves,The child,is,a boy
contradiction,A person is skiing in the water.,A person is snow skiing.,6006191679.jpg#4r1c,A person,is skiing,in the water,A person,is,snow skiing
entailment,A man is drawing on the ground.,A man is on the ground.,3982396584.jpg#1r1e,A man,is drawing,on the ground,A man,is,on the ground
neutral,Two runners exit a tunnel.,Some joggers are on a treadmill,4175221212.jpg#4r1n,Two runners,exit,a tunnel,Some joggers,are,on a treadmill
entailment,A brown dog bares its fangs.,A dog shows his teeth.,3286193613.jpg#4r1e,A brown dog,bares,its fangs,A dog,shows,his teeth
entailment,A football player catching a pass.,A football player attempting a tackle.,3395865970.jpg#4r1e,A football player,catching,a pass,A football player,attempting,a tackle
entailment,The two friends are having fun.,A couple is having fun.,86109631.jpg#4r1e,The two friends,are having,fun,A couple,is having,fun
neutral,A young man playing an electric guitar.,The man is practing the guitar.,3233683038.jpg#4r1n,A young man,playing,an electric guitar,The man,is practing,the guitar
contradiction,Naturists flocked to the area.,Naturists explicitly avoided the area.,134935c,Naturists,flocked,to the area,Naturists,explicitly avoided,the area
entailment,It was Abraham Lincoln.,The man was LIncoln.,112570e,It,was,Abraham Lincoln,The man,was,LIncoln
neutral,a boy smiles underwater.,The boy is in the ocean.,1096165011.jpg#4r1n,a boy,smiles,underwater,The boy,is,in the ocean
contradiction,Chatterbox will give the Rev.,Chatterbox will be given to nobody.,96586c,Chatterbox,will give,the Rev.,Chatterbox,will be given,to nobody
entailment,A person standing a rocky ridge.,A person is on natural terrain.,3443161359.jpg#3r1e,A person,standing,a rocky ridge,A person,is,on natural terrain
entailment,A yellow car drives quickly in the snow.,A car is driving in the snow.,3326024473.jpg#2r1e,A yellow car,drives quickly,in the snow,A car,is driving,in the snow
entailment,Several people are seated at outdoor tables.,The group is seated at some tables.,3654377237.jpg#1r1e,Several people,are seated,at outdoor tables,The group,is seated,at some tables
entailment,Groups of people are looking at different items.,People examine things.,3798412244.jpg#2r1e,Groups of people,are looking,at different items,People,examine,things
neutral,An elderly woman pushing a stroller,An older woman is pushing an empty stroller.,365584746.jpg#4r3n,An elderly woman,pushing,a stroller,An older woman,is pushing,an empty stroller
entailment,A woman runs along the sidewalk.,A woman goes for a run.,2251277216.jpg#4r1e,A woman,runs,along the sidewalk,A woman,goes,for a run
neutral,A tennis player strikes the ball.,A tennis player is having a match.,7468663062.jpg#4r1n,A tennis player,strikes,the ball,A tennis player,is having,a match
entailment,Guy looking out at beautiful scenery.,The guy is looking at something.,1403064674.jpg#4r1e,Guy,looking out,at beautiful scenery,The guy,is looking,at something
contradiction,A traveling boy looks sad.,the boy is happy,2634334121.jpg#4r4c,A traveling boy,looks,sad,the boy,is,happy
neutral,A brown dog running through tall grass.,The dog is running after a ball.,233361142.jpg#4r1n,A brown dog,running,through tall grass,The dog,is running,after a ball
contradiction,snowboarders sit on a chairlift.,They are running on skis.,3200120942.jpg#3r1c,snowboarders,sit,on a chairlift,They,are running,on skis
entailment,Three women are walking down a street.,A group is walking outside.,4523218758.jpg#3r1e,Three women,are walking,down a street,A group,is walking,outside
contradiction,Dole trusts Woodward.,Dole distrusts Woodward. ,79961c,Dole,trusts,Woodward,Dole,distrusts,Woodward
entailment,A man is singing in church.,A man is in church.,4510764354.jpg#4r1e,A man,is singing,in church,A man,is,in church
contradiction,The auction exploits desperate sellers.,The auction has never exploited a desperate seller.,25303c,The auction,exploits,desperate sellers,The auction,has never exploited,a desperate seller
entailment,A woman is choosing a perfume,A woman is selecting an item.,4823873791.jpg#4r1e,A woman,is choosing,a perfume,A woman,is selecting,an item
neutral,A dog is jumping into the water.,The dog is swimming.,1526181215.jpg#1r2n,A dog,is jumping,into the water,The dog,is,swimming
entailment,jealous girl holding small microphone.,A girl is jealous.,5039758111.jpg#3r1e,jealous girl,holding,small microphone,A girl,is,jealous
entailment,A police officer riding a motorcycle.,There is a police officer riding a motorcycle.,7498538866.jpg#4r1e,A police officer,riding,a motorcycle,a police officer,riding,a motorcycle
contradiction,A man holds a stuff sloth.,The man is not holding anything.,2137836768.jpg#4r1c,A man,holds,a stuff sloth,The man,is not holding,anything
neutral,a female holding a blanket.,A cold woman holds a blanket.,3827304258.jpg#4r1n,a female,holding,a blanket,A cold woman,holds,a blanket
entailment,Those are our terms.,Those are our conditions.,75139e,Those,are,our terms,Those,are,our conditions
contradiction,A Jewish family having a meeting.,The family is separated on different vacations.,3433341061.jpg#3r1c,A Jewish family,having,a meeting,The family,is separated,on different vacations
neutral,Black children are holding illegible signs.,The kids are uneducated,542389533.jpg#4r1n,Black children,are holding,illegible signs,The kids,are,uneducated
contradiction,A tattooed man walks down the street.,The man has no tattoos.,493276179.jpg#4r1c,A tattooed man,walks,down the street,The man,has,no tattoos
contradiction,I will never know why.,I understand exactly why that happened.,18799c,I,will never know,why,I,understand exactly,why that happened
contradiction,Little girl holding a karate trophy.,The girl is in teh pool.,112220869.jpg#4r2c,Little girl,holding,a karate trophy,The girl,is,in teh pool
entailment,They can take a joke!,They can tolerate a joke!,25633e,They,can take,a joke,They,can tolerate,a joke
entailment,"Two trains, passing in the night.",Multiple trains passing at night. ,122910e,Two trains,passing,in the night,Multiple trains,passing,at night
contradiction,A dog emerging from a lake.,The dog is riding in the car.,2374570771.jpg#4r1c,A dog,emerging,from a lake,The dog,is riding,in the car
contradiction,Two black dogs playing in the snow.,Two yellow dogs are playing in the sand.,344078103.jpg#1r1c,Two black dogs,playing,in the snow,Two yellow dogs,are playing,in the sand
neutral,Two dogs play in grass.,Two dogs are playing tag together.,2606433181.jpg#4r2n,Two dogs,play,in grass,Two dogs,are playing together,tag
entailment,three Buddhists walk on the street.,People walking outside.,3375549004.jpg#3r1e,three Buddhists,walk,on the street,People,walking,outside
neutral,A man climbs a rock wall.,The man is a professional athlete.,3254640083.jpg#4r1n,A man,climbs,a rock wall,The man,is,a professional athlete
entailment,Two men are posing oddly outdoors.,Two men are outside.,2884420269.jpg#4r1e,Two men,are posing,oddly outdoors,Two men,are,outside
entailment,Huge turtle kills man underwater.,A man died underwater.,6981332729.jpg#4r1e,Huge turtle,kills,man underwater,A man,died,underwater
entailment,A clown man is making a woman laugh.,A woman is laughing at a clown.,3030954495.jpg#4r1e,A clown man,is making,a woman laugh,A woman,is laughing,at a clown
contradiction," Don Cazar decides, Bartolomé said.",Bartolomé makes the decisions.,29966c,Don Cazar decides,said,Bartolomé,Bartolomé,makes,the decisions
entailment,A newlywed couple standing on a pier.,A couple is outdoors.,3052435954.jpg#4r1e,A newlywed couple,standing,on a pier,A couple,is,outdoors
entailment,A musician performs live on stage.,A musician performs on a stage.,6842865414.jpg#3r1e,A musician,performs live,on stage,A musician,performs,on a stage
neutral,People gathered around a table.,People are gathered around a turkey.,5388693640.jpg#4r1n,People,gathered,around a table,People,are gathered,around a turkey
neutral,A woman reading a children's book.,SHe is reading to children,3655176735.jpg#3r1n,A woman,reading,a children's book,SHe,is reading,to children
entailment,An Asian baby crawling on a road.,baby crawling along road,2059842472.jpg#4r1e,An Asian baby,crawling,on a road,baby,crawling,along road
contradiction,A contact juggler performing on the street,A juggler pratices in his home.,4483555682.jpg#4r1c,A contact juggler,performing,on the street,A juggler,pratices,in his home
entailment,Seven people eating something.,The people have food.,5265298056.jpg#4r1e,Seven people,eating,something,The people,have,food
contradiction,a Caucasian male getting a tattoo.,A man is playing football.,4849250874.jpg#4r1c,a Caucasian male,getting,a tattoo,A man,is playing,football
neutral,Three policemen are on horses.,The men are patrolling the area.,5593634551.jpg#4r1n,Three policemen,are,on horses,The men,are patrolling,the area
contradiction,i tape it,I did not tape it.,106131c,i,tape,it,I,did not tape,it
contradiction,Older man cooking a new dish.,Older woman cooking a new dish.,3243795337.jpg#4r1c,Older man,cooking,a new dish,Older woman,cooking,a new dish
entailment,Man on stage playing his guitar.,The guitar is making music,1433046578.jpg#4r5e,Man on stage,playing,his guitar,The guitar,is making,music
neutral,Four children are having a pillow fight.,Four children have a sleepover.,1055623002.jpg#2r3n,Four children,are having,a pillow fight,Four children,have,a sleepover
contradiction,Tomorrow we begin.,Today we begin.,57522c,we,begin,Tomorrow,we,begin,Today
entailment,Young boys running on grass.,The boys are outdoors.,1449370354.jpg#4r1e,Young boys,running,on grass,The boys,are,outdoors
entailment,2 men rest on their baggage.,Two people resting on their luggage,4900663691.jpg#4r1e,2 men,rest,on their baggage,Two people,resting,on their luggage
contradiction,old people walking through the woods.,Young people walking on the street.,3357142179.jpg#4r1c,old people,walking,through the woods,Young people,walking,on the street
entailment,Person in bathroom getting ready.,A person is getting ready.,3963654975.jpg#3r1e,Person in bathroom,getting,ready,A person,is getting,ready
contradiction,A man is singing into a microphone.,A band member is playing the drums.,5024991277.jpg#4r6c,A man,is singing,into a microphone,A band member,is playing,the drums
neutral,"Friends, out enjoying a drink together.",The friends are at a bar.,72008635.jpg#3r1n,Friends,out enjoying together,a drink,The friends,are,at a bar
neutral,those guys are tough,Those 13 guys are tough.,54190n,those guys,are,tough,Those 13 guys,are,tough
contradiction,Two gondolas passing in a canal.,Two gondolas are sinking in the water.,6031795624.jpg#4r1c,Two gondolas,passing,in a canal,Two gondolas,are sinking,in the water
entailment,A port filled with blue crates.,Blue crates are in the port.,4391092093.jpg#4r1e,A port,filled,with blue crates,Blue crates,are,in the port
neutral,A man is waterskiing on one ski.,He is a professional skier.,3413973568.jpg#3r1n,A man,is waterskiing,on one ski,He,is,a professional skier
neutral,A nurse is bathing a newborn baby.,The baby is cute.,4857561027.jpg#3r5n,A nurse,is bathing,a newborn baby,The baby,is,cute
entailment,Three young women are walking down the sidewalk.,There are womens walking outside.,4692226909.jpg#4r1e,Three young women,are walking,down the sidewalk,womens,walking,outside
entailment,Upstairs rooms are reserved for exhibitions.,Exhibitions are held in upstairs rooms.,18805e,Upstairs rooms,are reserved,for exhibitions,Exhibitions,are held,in upstairs rooms
contradiction,A traveling boy looks sad.,A girl is making jewelry.,2634334121.jpg#4r1c,A traveling boy,looks,sad,A girl,is making,jewelry
entailment,People fishing over white fence,Humans trying to catch fish.,1350811702.jpg#3r1e,People,fishing,over white fence,Humans,trying to catch,fish
contradiction,Four children snow sledding down a hill.,Summer sure is nice.,3164415865.jpg#1r1c,Four children snow,sledding,down a hill,Summer,sure is,nice
neutral,Asian women standing near a pole.,The woman is tired.,3276475986.jpg#3r1n,Asian women,standing,near a pole,The woman,is,tired
entailment,children playing at the beach,Children are playing in the sand.,1572532018.jpg#4r1e,children,playing,at the beach,Children,are playing,in the sand
contradiction,Four people are posing outside.,The people are inside.,3172283002.jpg#4r1c,Four people,are posing,outside,The people,are,inside
entailment,The skateboarder is jumping over a ramp.,The skateborder is in the air,3323988406.jpg#2r1e,The skateboarder,is jumping,over a ramp,The skateborder,is,in the air
entailment,a skateboarder performs a trick.,man plays skateboard.,3638318149.jpg#4r1e,a skateboarder,performs,a trick,man,plays,skateboard
entailment,A man operates an orange crane.,A person operates a crane.,116021030.jpg#4r1e,A man,operates,an orange crane,A person,operates,a crane
entailment,four girls play volleyball.,Four girls are at volleyball practice.,2869009633.jpg#4r1e,four girls,play,volleyball,Four girls,are,at volleyball practice
entailment,People in costumes are standing outside.,There are people wearing costumes.,2481001259.jpg#4r1e,People in costumes,are standing,outside,people,wearing,costumes
contradiction,Where they diverge is in motivation.,they do not diverge at all.,50076c,Where they diverge,is,in motivation,they,do not diverge,at all
contradiction,Asians are eating at some cafeteria.,White people are eating mcdonalds.,4814330143.jpg#3r1c,Asians,are eating,at some cafeteria,White people,are eating,mcdonalds
neutral,They edged toward me.,They were being very cautious.,42053n,They,edged,toward me,They,were being,very cautious
entailment,A young man is standing in a subway.,The man is waiting in the underground,252244149.jpg#3r1e,A young man,is standing,in a subway,The man,is waiting,in the underground
neutral,Coffee is very good.,Coffee is healthy.,107384n,Coffee,is,very good,Coffee,is,healthy
entailment,A man wearing yellow riding a bike.,A man steering a bike.,4925573161.jpg#4r1e,A man,wearing yellow riding,a bike,A man,steering,a bike
neutral,A tiny baby sleeps in blue pajamas.,A baby is taking his afternoon nap.,1939130031.jpg#4r1n,A tiny baby,sleeps,in blue pajamas,A baby,is taking,his afternoon nap
contradiction,some people riding an old bus,the people ride a bike,3357194782.jpg#4r1c,some people,riding,an old bus,the people,ride,a bike
entailment,The horse died within hours.,Within three hours the horse had ceased to be living.,70679e,The horse,died,within hours,the horse,had ceased,Within three hours
contradiction,"She's disappeared, said Julius.","Julius gestured, ""She's over there.""",141903c,She's disappeared,said,Julius,Julius,gestured,She's over there
neutral,A woman walking down a sidewalk.,A woman hurries to work.,2392928516.jpg#4r1n,A woman,walking,down a sidewalk,A woman,hurries,to work
entailment,A young child splashing in water.,A young child is in the water.,1118557877.jpg#3r2e,A young child,splashing,in water,A young child,is,in the water
neutral,A man racing an orange motorcycle.,A young man races his gsxr.,2739331794.jpg#4r1n,A man,racing,an orange motorcycle,A young man,races,his gsxr
entailment,Stein's piece was simply light musings.,Stein's piece was light musings.,143587e,Stein's piece,was,simply light musings,Stein's piece,was,light musings
contradiction,Children sitting in a classroom.,Adults sitting in a classroom.,2759625199.jpg#4r1c,Children,sitting,in a classroom,Adults,sitting,in a classroom
entailment,Four runners race down the street.,There are four people running down the street.,3539422395.jpg#4r1e,Four runners,race,down the street,four people,running,down the street
entailment,Two Asian ladies working at a loom.,Women are weaving fabric.,1775223211.jpg#4r1e,Two Asian ladies,working,at a loom,Women,are weaving,fabric
contradiction,A squirrel jumps in the snow.,The squirrel is sleeping in a tree.,3249597269.jpg#4r3c,A squirrel,jumps,in the snow,The squirrel,is sleeping,in a tree
contradiction,A band is performing on stage.,The band is playing on the grass.,3094928020.jpg#4r9c,A band,is performing,on stage,The band,is playing,on the grass
entailment,Two boys are playing flag football.,Children are playing sports.,2290589734.jpg#4r1e,Two boys,are playing,flag football,Children,are playing,sports
contradiction,an older man opening a present.,A young person is wrapping presents.,4868008430.jpg#3r1c,an older man,opening,a present,A young person,is wrapping,presents
entailment,A guy looking in a microscope.,The man looking through the microscope.,2336616258.jpg#4r1e,A guy,looking,in a microscope,The man,looking,through the microscope
neutral,A young girl plays outside.,The girl is playing make believe.,2120383553.jpg#4r1n,A young girl,plays,outside,The girl,is playing,make believe
entailment,a little girl smelling a flower,She smells like flowers.,3470303255.jpg#4r1e,a little girl,smelling,a flower,She,smells,like flowers
neutral,A guy skateboarding on midair.,The guy's feet is on the skateboard.,232193739.jpg#3r1n,A guy,skateboarding,on midair,The guy's feet,is,on the skateboard
neutral,Two men have fun drinking,two men drinking after work,3281611946.jpg#4r1n,Two men,have,fun drinking,two men,drinking,after work
contradiction,A surfer is riding a wave.,A surfer broke his board.,3071676551.jpg#3r4c,A surfer,is riding,a wave,A surfer,broke,his board
neutral,Two beige dogs are playing in the snow.,The dogs are playing outside.,133905560.jpg#4r1n,Two beige dogs,are playing,in the snow,The dogs,are playing,outside
entailment,A motorcycle racer leans his bike.,The bike racer leans his motorcycle.,166433861.jpg#3r1e,A motorcycle racer,leans,his bike,The bike racer,leans,his motorcycle
neutral,Two young women running on a track.,Two women are running a race.,450518960.jpg#4r1n,Two young women,running,on a track,Two women,are running,a race
contradiction,A homeless man holding a sign.,A homeless man is not holding a sign.,1192725687.jpg#3r4c,A homeless man,holding,a sign,A homeless man,is not holding,a sign
contradiction,Two boys are playing in a sprinkler.,Two boys are taking a nap,2689358407.jpg#3r3c,Two boys,are playing,in a sprinkler,Two boys,are taking,a nap
neutral,The animals do not look aggressive.,The animals are in fact friendly.,vg_len123r5n,The animals,do not look,aggressive,The animals,are,in fact friendly
entailment,"Under a bridge, a cauldron bubbles.",The bubbling cauldron is beneath a bridge. ,121924e,a cauldron,bubbles,Under a bridge,The bubbling cauldron,is,beneath a bridge
contradiction,Two women are bathing at a spa.,Males are playing raquet ball.,2282573692.jpg#4r1c,Two women,are bathing,at a spa,Males,are playing,raquet ball
contradiction,A small girl jumps in a puddle.,A small boy jumping on a trampoline.,557721978.jpg#3r1c,A small girl,jumps,in a puddle,A small boy,jumping,on a trampoline
neutral,"I am an astronomer, after all.""",My profession is important for this.,64387n,I,am after all,an astronomer,My profession,is,important for this
neutral,A man playing a musical instrument.,A man playing the violin.,104285082.jpg#4r1n,A man,playing,a musical instrument,A man,playing,the violin
neutral,it was a beautiful story it really was,The beautiful story was Cinderella.,76624n,a beautiful story,really was,it,The beautiful story,was,Cinderella
entailment,two riders jumping on dirt bikes,The two people are using dirt bikes.,2986620935.jpg#3r1e,two riders,jumping,on dirt bikes,The two people,are using,dirt bikes
contradiction,A child eats from a spoon.,An adult eats from a fork.,2512447018.jpg#4r1c,A child,eats,from a spoon,An adult,eats,from a fork
